22579	a blurry picture of a bird sitting on a table.	airplane
22587	a blurry picture of a train in the background.	bird
22595	a blurry picture of a building in the background.	horse
22603	a blurry picture of a city street with people.	bird
22611	a blurry picture of a white room with a black object.	cat
22619	a blurry picture of a room with a chair.	deer
22627	a close up of the blurry image of a building.	automobile
22635	a blurry picture of a building in the background.	ship
22643	a blurred picture of a blue and purple truck.	truck
22651	a blurry picture of a blue room with a table.	truck
22659	a blurry picture of a car in the background.	automobile
22667	a close up of a bird in the sky.	bird
22675	a blurry image of a person standing in front of a television.	automobile
22683	a blurry picture of a building in the background.	deer
22691	a blurry picture of a person standing in a room.	bird
22699	a green shadow of a airplane on the ground.	airplane
22707	a blurry picture of a group of people.	dog
22715	a blurry image of a person standing in a room.	dog
22723	a blurry picture of a city street with people.	horse
22731	a blurry picture of a person in a room.	dog
22739	a black and white chair sitting on a green field.	horse
22747	a blurry picture of a train on a track.	automobile
22755	a blurry picture of a cat with a face.	bird
22763	a white police car driving down a street at night.	automobile
22771	a blurry picture of a blue and white object.	dog
22779	a blurry picture of a building in the background.	dog
22787	a blurry picture of a cat in the background.	frog
22795	a blurry image of a person standing in a room.	frog
22803	a close up of a bird flying in the sky.	bird
22811	a blurry picture of a table with a blue object.	ship
22819	a blurry picture of a dog in a room.	dog
22827	a blurry picture of a train on a track.	ship
22835	a blurry picture of a cat sitting on a table.	bird
22843	a blurry picture of a building in the background.	bird
22851	a blurry picture of a person looking out a window.	cat
22859	a blurry picture of a white truck in the background.	automobile
22867	a blurry picture of a train on the tracks.	automobile
22875	a blurry picture of a building in the background.	airplane
22883	a blurry picture of a blue and purple object in the dark.	horse
22891	a blurry picture of a cat in a room.	cat
22899	a blurry picture of a car driving down a street.	automobile
22907	a blurry picture of a bridge over water.	airplane
22915	a blurry picture of a building in the background.	truck
22923	a blurry picture of a person standing in the background.	cat
22931	a blurry image of a crowd of people.	bird
22939	a blurry picture of a camera lens in the background.	airplane
22947	a green cat is shown in the background.	frog
22955	a white sheep standing in the distance in a field.	horse
22963	a blurry photo of a tree in the background.	deer
22971	a blue pole in the background of a green room.	deer
22979	a blurry picture of a building in the background.	cat
22987	a blurry picture of a building in the background.	bird
22995	a blurry picture of a train in the background.	truck
23003	a blurry picture of a person looking out a window.	bird
23011	a blurry picture of a kitchen sink.	ship
23019	a blurry picture of a city street with buildings.	truck
23027	a close up of a statue of a building in the background.	cat
23035	a blurry picture of a bed with blankets.	airplane
23043	a blurry picture of a building in the distance.	airplane
23051	a blurry picture of a cat in the green bushes.	frog
23059	a blurry picture of a green grass and buildings.	dog
23067	a blurry image of a person in a crowd of people.	dog
23075	a blurry picture of a house in the background.	truck
23083	a blurry picture of a room with a table.	cat
23091	a blurry picture of a building in the background.	truck
23099	a blurry picture of a plane flying in the sky.	airplane
23107	a blurred picture of a car driving down a street.	automobile
23115	a blurry picture of a building in the background.	truck
23123	a bird is standing in the green grass.	bird
23131	a blurry image of a horse in the background.	horse
23139	a blurry picture of a table with a person.	automobile
23147	a blurry picture of a blue sky in the background.	bird
23155	a blurry picture of a bench in a room.	airplane
23163	a close up of a pile of remote controls.	airplane
23171	a blurry picture of a bench with a building in the background.	airplane
23179	a blurry photo of a person walking on a street.	deer
23187	a blurry picture of a building in the background.	deer
23195	a toy car is driving down a street.	automobile
23203	a blurred picture of a car in a street.	automobile
23211	a blurry picture of a object in the distance.	deer
23219	a blurry picture of a cup on a counter.	ship
23227	a blurry picture of a dog looking at something.	dog
23235	a blurry picture of a cat in the background.	cat
23243	a blurry picture of a group of trains.	truck
23251	a blurry picture of a cat in the background.	frog
23259	a blurry image of a person standing at a table.	horse
23267	a blurry picture of a bottle in the background.	ship
23275	a blurred image of a blue toy car.	automobile
23283	a blurry picture of a bird in the air.	bird
23291	a blurry picture of a building in the background.	truck
23299	a close up of a purple and blue object.	truck
23307	a blurry picture of a building in the background.	ship
23315	a blurry picture of a building in the background.	bird
23323	a green cat is shown in the picture.	frog
23331	a blurry picture of people standing in a room.	horse
23339	a blurry picture of a cat in the dark.	frog
23347	a blurry picture of a bird in the background.	bird
23355	a blurry picture of a wooden floor with a window.	ship
23363	a blurry picture of a tree in the background.	frog
23371	a blurry picture of a building in the background.	airplane
23379	a blurry picture of a building in the background.	automobile
23387	a blurry image of people in a television screen.	frog
23395	a blurry picture of a pole in front of a building.	bird
23403	a blurry photo of a house with windows.	truck
23411	a blurry image of a tree in a forest.	frog
23419	a blurry picture of a person sitting on a couch.	airplane
23427	a blurry picture of a train in the background.	truck
23435	a blurry picture of a person walking on a field.	horse
23443	a blurry picture of a building in the background.	cat
23451	a blurry image of a window with a building in the background.	frog
23459	a blurry picture of a person with a face.	dog
23467	a blurry picture of a train in the background.	truck
23475	a blurry picture of a black and white background.	cat
23483	a close up of a person's face with a blurry background.	cat
23491	a white cross in the dark with a blurry background.	airplane
23499	a blurred image of a green building in the background.	frog
23507	a blurry picture of a building in the background.	airplane
23515	a blurry picture of a cat walking.	dog
