ImageID,Caption,Nouns,Type
7837c2270ae9205c4a818b4dc2da8378,a hand holding two prickly plants in the grass,"['hand', 'plants', 'grass']",OOD
80bcc6489e9a8cc45c022d88a8ce5bab,two white and red flowers on a plant in the grass,"['flowers', 'plant', 'grass']",OOD
7fe03d45656ac09c9047922e2d21f97b,a small green plant in the dirt,"['plant', 'dirt']",OOD
4a7bbf38eb4fba6e2445688e40cbc992,a close up of a green plant with water droplets on it,"['close', 'plant', 'water', 'droplets']",OOD
6935a76f0336b8bb58a8feeaf2103df8,a pink flower in the grass,"['flower', 'grass']",OOD
a5d15a8e192120134949b33c7922c29f,a purple flower with a yellow center in the grass,"['flower', 'center', 'grass']",OOD
6140e34fe41b7543c3471f4d4171203d,a plant with red and green leaves in a garden,"['plant', 'leaves', 'garden']",OOD
a5a186587cf1eeac17a31cc4f88fe33d,a trail in the woods with leaves on the ground,"['trail', 'woods', 'leaves', 'ground']",OOD
3e59bfcdc67e0c31e046276f20f7607a,a close up of a plant with green leaves,"['close', 'plant', 'leaves']",OOD
49d7be11f037ccceb1a03e9ac292806b,a plant growing out of a moss covered rock,"['plant', 'moss', 'rock']",OOD
99eed8a0786c94413559f07e2150b01a,the leaves of a maple tree on a white blanket,"['leaves', 'maple', 'tree', 'blanket']",OOD
b5efdcecdc814ad6905737795f500a02,a close up of a plant with frost on it,"['close', 'plant', 'frost']",OOD
2840328e656838018c7a03ed27382466,a large green plant growing in the woods,"['plant', 'woods']",OOD
0e45f065b3c099cb8d404c0faf53d99c,a close up of a yellow flower in the grass,"['close', 'flower', 'grass']",OOD
06f3a73cdf7fd55edfb207b184a88efc,a group of three white flowers in the grass,"['group', 'flowers', 'grass']",OOD
0911751e992d36f3862e3f93eeaf470f,a close up of some flowers in the grass,"['close', 'flowers', 'grass']",OOD
74181d6ef78916de6b6b51f2d5fe98c5,a purple flower is growing in the ground,"['flower', 'ground']",OOD
dfb4919ef71d9dce7076f0722849f5c8,a rock in the middle of a field of plants,"['rock', 'middle', 'field', 'plants']",OOD
06026d835cedb0033130094270eaacc3,a purple flower on the ground in the grass,"['flower', 'ground', 'grass']",OOD
a9399a821b6f932b076ed8f5f41d5cfc,a stalk of grass with white flowers in a field,"['stalk', 'grass', 'flowers', 'field']",OOD
e66faf97d5dfd462719a0911d61d96cc,a group of people walking up a rocky trail next to a tree,"['group', 'people', 'trail', 'tree']",OOD
94500f66f068d67882fd0cb9c7e4fba3,a knot in a tree with snow on it,"['knot', 'tree', 'snow']",OOD
d0a1990362239f3f0baea1718c0980b5,a plant with small pink and yellow flowers and green leaves,"['plant', 'flowers', 'leaves']",OOD
a2b5cb0680715dd4962c442c474f4505,a close up of a green plant with white flowers,"['close', 'plant', 'flowers']",OOD
064d49c90914881868d8d5c4568d6342,a plant with red leaves growing in the grass,"['plant', 'leaves', 'grass']",OOD
c33ee1ea2e6fe00b9de2ab43542c98ac,an aloe vera plant in the desert,"['plant', 'desert']",OOD
64617bd2ffbee58f2503b1a57d6cbe97,a plant clinging to the side of a tree,"['plant', 'side', 'tree']",OOD
632830a093750ed533c90c4831f4ee82,an image of green ferns growing in a forest,"['image', 'ferns', 'forest']",OOD
0dcb57cb21bcdf52c37dfa84ed2bb99a,a field of purple flowers in the grass,"['field', 'flowers', 'grass']",OOD
90fb9751f6610ac29da8859594d2c3a9,a small pink flower with a green background,"['flower', 'background']",OOD
5d39f6ed244bb0cc96ee69f76c10037c,a bird sitting in a field of plants,"['bird', 'field', 'plants']",OOD
12b0d565edbf97fb110a967b0de50cfb,a view of some plants in a field,"['view', 'plants', 'field']",OOD
f7e89c426bd58dee13b5a7896982e0ee,a plant with white flowers in the grass,"['plant', 'flowers', 'grass']",OOD
fb344a5569fb5167680f9a02a97bfa60,a plant with green leaves in the grass,"['plant', 'leaves', 'grass']",OOD
0f5099c44387d784d7be841264805558,a close up of a flower on a stem with leaves,"['close', 'flower', 'stem', 'leaves']",OOD
ea7de9166e182f76072573b907df661a,two yellow flowers in a field of grass,"['flowers', 'field', 'grass']",OOD
21df7e3e0a2d255d80de40f11508188f,a cluster of white flowers hanging from a plant,"['cluster', 'flowers', 'plant']",OOD
d3aeb8bd756be7dba240039adc324d28,a plant with white flowers in the grass,"['plant', 'flowers', 'grass']",OOD
43a67c922796517bc26bb653278827ba,a cluster of orange and yellow flowers with raindrops,"['cluster', 'flowers', 'raindrops']",OOD
790d34a6fa84ac8d6b5601b30e4eed28,a hand holding a plant with yellow flowers,"['hand', 'plant', 'flowers']",OOD
7d99c6471cc25ea81950a3e4e066dce7,a plant with green leaves in the grass,"['plant', 'leaves', 'grass']",OOD
eb85d5588ac740d55b42c59683308f4b,a close up of a plant with red and green leaves,"['close', 'plant', 'leaves']",OOD
a79629a54b586d950701740ebbac8b07,a close up of a white flower in the grass,"['close', 'flower', 'grass']",OOD
f1643843423b43208e7bb53391caa0a3,a plant with green leaves growing in the dirt,"['plant', 'leaves', 'dirt']",OOD
79a2f00dea9e082010046d8c55496c5b,purple flowers on the ground with green leaves,"['flowers', 'ground', 'leaves']",OOD
da7881ca41ece86eb2f49eb036b0da44,a cluster of purple flowers with green leaves,"['cluster', 'flowers', 'leaves']",OOD
cafcdc5818228df76d76f0638917306a,a group of yellow flowers growing in the dirt,"['group', 'flowers', 'dirt']",OOD
5e4d0f8a9af42f1a333fc409e6703708,a pair of green ferns growing in the forest,"['pair', 'ferns', 'forest']",OOD
033627c29c0f2b7342f4262963a2290d,a tree with red leaves and a blue sky in the background,"['tree', 'leaves', 'sky', 'background']",OOD
5ea2b45b6dec5a1ae386d13af9230e23,a field of purple and white flowers in the grass,"['field', 'flowers', 'grass']",OOD
d0b9633bf580d6efdb80f4c029efe5ef,a close up of a tree with white buds on it,"['close', 'tree', 'buds']",OOD
bd6abd6bf14d7eac615930ff7c1a02bd,a flower in the grass next to a road,"['flower', 'grass', 'road']",OOD
81913824885c675972743edbf699b397,prickly pear cactus growing in the wild,['wild'],OOD
62f3b87d6a17ef6a91f8db204503e50b,a red tree in the middle of a forest,"['tree', 'middle', 'forest']",OOD
f4ac480027ce271240301db1ad295605,a leaf of a marijuana plant in a marijuana field,"['leaf', 'plant', 'field']",OOD
9bd682ed775916496e8b753cae7e08e1,a tree with some fruit hanging from it,"['tree', 'fruit']",OOD
61dbd93944982249bb6a2d02399c1a29,a green pumpkin in the grass next to a plant,"['pumpkin', 'grass', 'plant']",OOD
b13460d774be75e7f9b18a84d5d61293,a white flower on a bush in a field,"['flower', 'bush', 'field']",OOD
60ad93d96e1fbd61c05aa564b53bf916,a plant with small green flowers and green leaves,"['plant', 'flowers', 'leaves']",OOD
1fc86945b97703553755b3bae2cbff32,a close up of a plant with green leaves,"['close', 'plant', 'leaves']",OOD
850ad802973128739d8c10ad94249df5,a yellow flower with drooping yellow petals on a stalk,"['flower', 'petals', 'stalk']",OOD
fd8193a2e829541bd2d93efc7f4ca1e1,a small apple tree in front of a stone wall,"['apple', 'tree', 'front', 'stone', 'wall']",OOD
e39b23a460f68a4dab6778b31e15c85b,a plant with yellow leaves growing on a rock,"['plant', 'leaves', 'rock']",OOD
0300306775444b874b22e47e907d77c8,a person is pointing to a plant in the leaves,"['person', 'plant', 'leaves']",OOD
539b5b00a30eb5c12b472bbc786e6f79,a green plant on the ground in the woods,"['plant', 'ground', 'woods']",OOD
8f25a51e5c7f70b500fd2594996e0d2c,a group of green plants growing in the dirt,"['group', 'plants', 'dirt']",OOD
287856e6e099449f787372764720aba2,a yellow flower on a plant in the woods,"['flower', 'plant', 'woods']",OOD
3dc545ff5814f93de190d1c5e510e86f,a cactus in the middle of some rocks,"['cactus', 'middle', 'rocks']",OOD
b046ec3e98a7baf7132aa81d6424385c,a group of purple flowers in a garden,"['group', 'flowers', 'garden']",OOD
9ca128c5559bf1b27780eb4c40ad7500,a plant with white flowers in the ground,"['plant', 'flowers', 'ground']",OOD
65cfb23936f8b40ec2257a3bf7a068f4,a close up of a green plant in the ground,"['close', 'plant', 'ground']",OOD
0920cdb12cdd673b07d92cc6455ba800,a plant with yellow flowers on the ground,"['plant', 'flowers', 'ground']",OOD
2d7ef315e506c1e4929afe3d2fef9576,the stump of a tree being cut off by a person,"['stump', 'tree', 'person']",OOD
7bc70c8d1f6ccb55a423199e9a317c72,a group of purple flowers in the grass,"['group', 'flowers', 'grass']",OOD
59aa294d8c4bd3eaac17a595156373a4,a person holding a green cactus with sharp needles,"['person', 'cactus', 'needles']",OOD
d8ce8d4cdc3db964d5f7372f43adfd02,three white flowers on a plant next to a rock,"['flowers', 'plant', 'rock']",OOD
d533bf696db796e997ab84be462910d3,a close up of the leaves and flowers of a plant,"['close', 'leaves', 'flowers', 'plant']",OOD
463dd8d8a22b7407e47c8dd0670f7635,two small plants growing in the middle of a forest floor,"['plants', 'middle', 'forest', 'floor']",OOD
89c4c95b2c55c70287151044c5e36882,a close up of some white flowers on a branch,"['close', 'flowers', 'branch']",OOD
29de2f08a0de5b2b10f76c0809e77c92,a plant with white flowers on it in the dirt,"['plant', 'flowers', 'dirt']",OOD
13bae0b1977623b3e9c866a9bcc6ae3e,a plant with red leaves in the grass,"['plant', 'leaves', 'grass']",OOD
abc0a54a1f02f8148ad77024fae2e458,a plant with white flowers in the grass,"['plant', 'flowers', 'grass']",OOD
6915564c9f7a96f6c0957dd8262cc5de,a close up of a plant with green leaves,"['close', 'plant', 'leaves']",OOD
743ff20bd555c267110d92f9bdfe1aba,a plant with purple flowers in the grass,"['plant', 'flowers', 'grass']",OOD
eaedd8bcfdb6e771b9b855782bb5022a,two white flowers on a plant in the grass,"['flowers', 'plant', 'grass']",OOD
b13b94520ce4e27140a161d4c11b020e,a yellow flower is growing in the dirt,"['flower', 'dirt']",OOD
31f8187b25a23292439941ab4aee792b,a tree with a bunch of berries on it,"['tree', 'bunch', 'berries']",OOD
0ef3765a64442f6e67c95337bf356816,a hand holding a leaf and some yellow flowers on a tree,"['hand', 'leaf', 'flowers', 'tree']",OOD
237d6b52b8e0843dc91f99d28aef75f4,a group of plants with red berries in a field,"['group', 'plants', 'berries', 'field']",OOD
ebcc5a5c502fcad9d2100aa31b028536,a green plant is growing in the dirt,"['plant', 'dirt']",OOD
720d6f12b35b5af723968b677ab349a4,a group of people reaching up into a tree,"['group', 'people', 'tree']",OOD
c5bab3a25eae8e4cd4d60014616bd97a,a close up of a green plant with white flowers,"['close', 'plant', 'flowers']",OOD
80085175e141b853789fc8f74e6cfdea,a close up of a marijuana plant with green leaves,"['close', 'plant', 'leaves']",OOD
efce1f9ac500c4a0686f6c764eb94ef2,a field of green apples and yellow flowers,"['field', 'apples', 'flowers']",OOD
26341a854c36c0d5eb0ee0e36b7844e5,a field of white flowers in the grass,"['field', 'flowers', 'grass']",OOD
15b1ade79ae62c460e8457edd19b29b4,an olive tree with many white olives on it,"['olive', 'tree', 'olives']",OOD
2a72cac248edd6c0a6b22f93ecdd41d8,a small green plant in the grass,"['plant', 'grass']",OOD
00f1cde328a74670d3fb609b71c947f3,a woman looking up at a tree in the woods,"['woman', 'tree', 'woods']",OOD
c439fc6ab37366f0c696d3f01844c34c,a close up of a tree branch with green leaves,"['close', 'tree', 'branch', 'leaves']",OOD
3a517befa3f1031c67dea9388ebb8da6,a green plant growing in the grass,"['plant', 'grass']",OOD
73c101ad47165c2fccb2d04b9d0ed8ea,a field of yellow flowers in the dirt,"['field', 'flowers', 'dirt']",OOD
989772367607089f8b1a5f70e138b077,a small yellow flower in the middle of green plants,"['flower', 'middle', 'plants']",OOD
508769ca50cf2ca7b43fb605b8c28c97,a small purple flower in the palm of a hand,"['flower', 'palm', 'hand']",OOD
b3bfec732d5f956cae1dbee1d15f2553,a close up of four leaf clovers on a plant,"['close', 'leaf', 'clovers', 'plant']",OOD
8c8228bbf8026a5d3dbe626ada909b9f,a tree with red berries on it,"['tree', 'berries']",OOD
ff2ac58baaa88eccd78a105fab47ae3e,a plant with yellow flowers growing on a rock,"['plant', 'flowers', 'rock']",OOD
c57e88e51a58b58cc95db92149e5be3b,a tree with green leaves and a mountain in the background,"['tree', 'leaves', 'mountain', 'background']",OOD
98b9a3ef63207ca12de19084fb473f2c,a plant with green leaves growing in the grass,"['plant', 'leaves', 'grass']",OOD
4bc935cb0d62bb16856a6a40f147ac98,a plant with a yellow flower on the ground,"['plant', 'flower', 'ground']",OOD
90e1d0c1212a9adf45e941050ca1fea1,a hand holding a handful of green leaves on a branch,"['hand', 'handful', 'leaves', 'branch']",OOD
845b93fc23bbaa54fad86df700a44275,a bouquet of yellow flowers sitting on the ground,"['bouquet', 'flowers', 'ground']",OOD
15b3482f974ff4b6408841ad8050fefb,a group of flowers in a field with trees,"['group', 'flowers', 'field', 'trees']",OOD
dad97c665edc5f81bb0bb7ec90a43155,a bunch of red flowers in the grass,"['bunch', 'flowers', 'grass']",OOD
d856f104060b8cbbeb7c4a375c3e05c9,a hand pointing to some yellow flowers on the ground,"['hand', 'flowers', 'ground']",OOD
76ec45f2f2a344e8b3460307fbd50d39,a close up of a prickly pear cactus,"['close', 'pear', 'cactus']",OOD
86cd95c519737ee3b72e492a481c5966,a cactus with red flowers in the desert,"['cactus', 'flowers', 'desert']",OOD
6a77d31a2db21c6e9715d78054574bd3,a plant with yellow flowers and green leaves,"['plant', 'flowers', 'leaves']",OOD
84ed7ded1a880bcccb5d00dbeb2daec4,a plant with white flowers growing in the grass,"['plant', 'flowers', 'grass']",OOD
fc910471063283a6816081fb0083f117,a cluster of white and pink flowers on a tree branch,"['cluster', 'flowers', 'tree', 'branch']",OOD
c6b87bd678b0a9bea5cf03bfc65bbbbf,a hand holding a tree branch with pink flowers,"['hand', 'tree', 'branch', 'flowers']",OOD
d892226c23e417fec1a9aa71055021c2,a hand holding a plant with green leaves and a yellow flower,"['hand', 'plant', 'leaves', 'flower']",OOD
82e1572cd0f544515daf4086bb2253b8,a close up of a green plant with yellow flowers,"['close', 'plant', 'flowers']",OOD
91fe5a160850ddb122b6b64eeaaa879e,a plant with red berries on it,"['plant', 'berries']",OOD
5ed2a8c49a9e9de99063cc7b843908f1,a green plant with white flowers on it,"['plant', 'flowers']",OOD
0f7417643b556a75e5010366b5ab8a51,a bunch of flowers in the grass,"['bunch', 'flowers', 'grass']",OOD
d5c1a4bfb4d42f744e6c343372709778,a plant with small white flowers and green leaves,"['plant', 'flowers', 'leaves']",OOD
85d7f709be2dbf20a1ce7fcf3ab32f92,a small green leafed plant growing next to a rock,"['leafed', 'plant', 'rock']",OOD
3cfa55661ecdc0db41e5c22faf188b36,a tree with green leaves in a forest,"['tree', 'leaves', 'forest']",OOD
23d2fe2d596684816dab22fcfbd04f8b,a close up of a plant with yellow flowers,"['close', 'plant', 'flowers']",OOD
ac449b407e2aa01dcc6f67464ade606c,a small green plant growing out of a rock,"['plant', 'rock']",OOD
2db85827457ea62d95fd0779f0509d9e,a close up of a plant with white flowers in the dirt,"['close', 'plant', 'flowers', 'dirt']",OOD
52d30348f42cdbae9dc6de35b27d02b8,a cluster of pink flowers with green leaves,"['cluster', 'flowers', 'leaves']",OOD
c3d0f014e38ca638b9a0e6a9eb7befce,a cluster of white flowers on a green plant,"['cluster', 'flowers', 'plant']",OOD
13d3116251a197ed80635ca45ee6ea93,a green ball in the grass next to a plant,"['ball', 'grass', 'plant']",OOD
026ae54ef0ec1f5b542d5e326c658d53,a tree with red branches next to a body of water,"['tree', 'branches', 'body', 'water']",OOD
571039916df92e4a2c0d4b26b3818c0b,a plant with red leaves on the ground,"['plant', 'leaves', 'ground']",OOD
5c97f152b260a7556b3a73f412163e92,a purple flower with a yellow center in the grass,"['flower', 'center', 'grass']",OOD
5aa4d5883baeff8d126814ab9b68af8d,a purple flower in a field of tall grass,"['flower', 'field', 'grass']",OOD
a20fe5d8a59a411780ec8371afc0dfc5,a cactus with a bunch of needles on it,"['cactus', 'bunch', 'needles']",OOD
2e4f4d84e8bac8b2d29ec4fb12f8a830,a large white flower with a red and yellow center,"['flower', 'center']",OOD
9d5b1d6e233860bc999a0abb6587f8a9,a close up of a white plant in the grass,"['close', 'plant', 'grass']",OOD
fd517df445a3244cdd0ae8cd4f6811f6,a plant with purple flowers growing next to a tree,"['plant', 'flowers', 'tree']",OOD
04fdeb1c9bbd0c8a051e6f7008fc0d3a,a close up of a plant with yellow flowers,"['close', 'plant', 'flowers']",OOD
10846b93cedfef4da1152c89366a5aa6,a group of oak trees in a wooded area,"['group', 'oak', 'trees', 'area']",OOD
697e54aeea4cfc06dc8901ec8ec70180,a hand holding a green leaf with tiny holes in it,"['hand', 'leaf', 'holes']",OOD
8de744e20e62bf0cb768943310273ec6,a group of yellow flowers in a field,"['group', 'flowers', 'field']",OOD
db9107509aa6ac5b3505ab3ced3a5476,a plant with green leaves and yellow berries on it,"['plant', 'leaves', 'berries']",OOD
c44a6c08007b8e73a38dbe185b61dcc7,a cluster of berries on a plant in a field,"['cluster', 'berries', 'plant', 'field']",OOD
ff91ddb6b4ee518bf2777b4f76e9f5d8,a plant with yellow flowers in the grass,"['plant', 'flowers', 'grass']",OOD
afa7ab9fb54f3c291f5abfe189795b55,a group of green plants in front of a house,"['group', 'plants', 'front', 'house']",OOD
1ec5c6925f4370cebb51009f0cd4780a,a plant in the sand near a rock,"['plant', 'sand', 'rock']",OOD
546d7a4cad3ad9ae2a7c7505c6cbc953,a plant with green leaves in the sunlight,"['plant', 'leaves', 'sunlight']",OOD
a48a4470559968e226e8a4466dcf1863,a group of trees with red leaves in a field,"['group', 'trees', 'leaves', 'field']",OOD
8ae0b299630377aab232d1892bad47fe,a yellow flower growing on rocks and gravel,"['flower', 'rocks', 'gravel']",OOD
9dbae7e8ee3a0ef70fb76119047ad069,a close up of a purple and white flower,"['close', 'flower']",OOD
e9c93c0641864e17431d9887820561b9,a close up of a plant with red berries,"['close', 'plant', 'berries']",OOD
494c41cfbcaa2522055b1248104b17eb,a plant with green leaves and white flowers on it,"['plant', 'leaves', 'flowers']",OOD
f751cfe4036d87853967ebac1e9511c5,a close up of a plant with green leaves,"['close', 'plant', 'leaves']",OOD
d1ee4ad61c9a869a27c60a67bc561bf7,a plant with green leaves growing in the grass,"['plant', 'leaves', 'grass']",OOD
