,ImageID,Caption,Nouns,Type
2874,marbled_0189,the texture of the glass.,"['texture', 'glass']",OOD
2875,marbled_0190,reflections in a puddle of water.,"['reflections', 'puddle', 'water']",OOD
2876,marbled_0191,this is a close up of the texture of the granite.,"['close', 'texture', 'granite']",OOD
2877,marbled_0192,the colors in the series paint.,"['colors', 'series', 'paint']",OOD
2878,marbled_0193,person is a free - form fractal wallpaper pattern created by person.,"['person', 'form', 'wallpaper', 'pattern', 'person']",OOD
2879,marbled_0194,the texture of the marble.,"['texture', 'marble']",OOD
2880,matted_0005,early morning frost on the grass.,"['morning', 'frost', 'grass']",OOD
2881,matted_0024,texture of a knitted woolen blanket.,"['texture', 'blanket']",OOD
2882,matted_0025,wool hanging from a rope.,"['wool', 'rope']",OOD
2883,matted_0026,this is what my hair looks like now.,['hair'],OOD
2884,matted_0028,biological species in a field.,"['species', 'field']",OOD
2885,matted_0030,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
2886,matted_0031,"hair restoration surgery using grafts shown from the front, viewing before and after pictures.","['hair', 'restoration', 'surgery', 'grafts', 'front', 'pictures']",OOD
2887,matted_0032,this is what the grass looks like after it's been mowed.,['grass'],OOD
2888,matted_0034,how to make a lawn mower from recycled plastic bottles.,"['lawn', 'mower', 'plastic', 'bottles']",OOD
2889,matted_0037,this is what the grass looks like after it's been mowed.,['grass'],OOD
2890,matted_0038,the back of my hair.,"['back', 'hair']",OOD
2891,matted_0039,gardener mowing the lawn with a lawn mower.,"['gardener', 'lawn', 'lawn', 'mower']",OOD
2892,matted_0040,the texture of the bread.,"['texture', 'bread']",OOD
2893,matted_0042,dry grasses in a field.,"['grasses', 'field']",OOD
2894,matted_0044,close - up of a man's hair.,"['up', 'man', 'hair']",OOD
2895,matted_0046,a field of grass in the countryside.,"['field', 'grass', 'countryside']",OOD
2896,matted_0048,close - up of a spade stuck in the grass.,"['up', 'spade', 'grass']",OOD
2897,matted_0049,an anchor lies on the shore of a lake.,"['anchor', 'shore', 'lake']",OOD
2898,matted_0050,this is what the grass looks like after it's been mowed.,['grass'],OOD
2899,matted_0051,"hair restoration surgery with grafts displayed from the left, viewing preoperative and postoperative photographs.","['hair', 'restoration', 'surgery', 'grafts', 'left', 'photographs']",OOD
2900,matted_0053,close - up of a man's hand touching the grass.,"['up', 'man', 'hand', 'grass']",OOD
2901,matted_0054,trees growing on a hillside.,"['trees', 'hillside']",OOD
2902,matted_0055,"hair restoration surgery with grafts displayed from the left, viewing preoperative and postoperative photographs.","['hair', 'restoration', 'surgery', 'grafts', 'left', 'photographs']",OOD
2903,matted_0057,close - up of a dog's nose.,"['up', 'dog', 'nose']",OOD
2904,matted_0058,"abstract image, colorful graphics and tapestries it can be used as a pattern for the fabric.","['image', 'graphics', 'tapestries', 'pattern', 'fabric']",OOD
2905,matted_0061,this is what the grass looks like after it's been cut.,['grass'],OOD
2906,matted_0063,this is what my hair looked like when i dyed it.,['hair'],OOD
2907,matted_0065,grass blowing in the wind.,"['grass', 'wind']",OOD
2908,matted_0066,close up of a hay bale.,"['hay', 'bale']",OOD
2909,matted_0067,grass blowing in the wind on a sunny day.,"['grass', 'wind', 'day']",OOD
2910,matted_0069,grass blowing in the wind.,"['grass', 'wind']",OOD
2911,matted_0070,the texture of the stone -- stock photo #.,"['texture', 'stone', 'stock', 'photo', '#']",OOD
2912,matted_0071,a close up of the texture of the soil.,"['close', 'texture', 'soil']",OOD
2913,matted_0072,the texture of the grass -- stock photo #.,"['texture', 'grass', 'stock', 'photo', '#']",OOD
2914,matted_0073,green grass waving in the wind.,"['grass', 'wind']",OOD
2915,matted_0074,close up of grass in the field.,"['grass', 'field']",OOD
2916,matted_0075,this is what the grass looks like when it's not in bloom.,"['grass', 'bloom']",OOD
2917,matted_0076,biological phylum and lichen in the garden.,"['phylum', 'garden']",OOD
2918,matted_0078,close - up of a woolen scarf.,"['up', 'scarf']",OOD
2919,matted_0079,water flowing over rocks in a river.,"['water', 'rocks', 'river']",OOD
2920,matted_0080,how to care for a wig.,['wig'],OOD
2921,matted_0081,how to make a tent out of a lawn.,"['tent', 'lawn']",OOD
2922,matted_0083,frost on the grass in front of my house.,"['frost', 'grass', 'front', 'house']",OOD
2923,matted_0084,the texture of the fur.,"['texture', 'fur']",OOD
2924,matted_0085,dry grass in the field.,"['grass', 'field']",OOD
2925,matted_0087,rock formations on the beach.,"['rock', 'formations', 'beach']",OOD
2926,matted_0088,how to draw a dog with a pencil step by step.,"['dog', 'pencil', 'step', 'step']",OOD
2927,matted_0089,close - up of a dog's fur.,"['up', 'dog', 'fur']",OOD
2928,matted_0090,this is what my hair looked like after i dried it off.,['hair'],OOD
2929,matted_0091,this is what my hair looked like when i was a little girl.,"['hair', 'girl']",OOD
2930,matted_0092,how to dye your hair like a pro.,"['hair', 'pro']",OOD
2931,matted_0093,close up of a pile of dried pine needles.,"['pile', 'pine', 'needles']",OOD
2932,matted_0097,a close up of the texture of the wool.,"['close', 'texture', 'wool']",OOD
2933,matted_0100,a macro shot of a lichen on a green grass.,"['shot', 'lichen', 'grass']",OOD
2934,matted_0101,"hair restoration surgery using grafts shown from the front, viewing preoperative and postoperative photographs.","['hair', 'restoration', 'surgery', 'grafts', 'front', 'photographs']",OOD
2935,matted_0102,close up of a sheep's wool.,"['sheep', 'wool']",OOD
2936,matted_0103,i'm not sure if it's because my hair is thinning or if i'm having a bad hair day.,"['hair', 'hair', 'day']",OOD
2937,matted_0104,how to curl your hair in a ponytail.,"['hair', 'ponytail']",OOD
2938,matted_0105,i want my hair to look like this!.,['hair'],OOD
2939,matted_0106,how to dye your dog's fur like a pro : steps.,"['dog', 'fur', 'steps']",OOD
2940,matted_0107,how to dye your hair like a pro!.,"['hair', 'pro']",OOD
2941,matted_0108,some of the loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom loom,"['loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom', 'loom']",OOD
2942,matted_0109,a llama is seen in this undated file photo.,"['llama', 'file', 'photo']",OOD
2943,matted_0110,this is what the grass looks like after it's been mowed.,['grass'],OOD
2944,matted_0111,"hair restoration surgery with grafts displayed from the left, viewing preoperative and postoperative photographs.","['hair', 'restoration', 'surgery', 'grafts', 'left', 'photographs']",OOD
2945,matted_0112,"the dog nanny, dog sitter.","['dog', 'nanny', 'dog', 'sitter']",OOD
2946,matted_0113,the fur on this dog's coat is so thick it almost looks like it's melting.,"['fur', 'dog', 'coat']",OOD
2947,matted_0114,i want my hair to look like this!.,['hair'],OOD
2948,matted_0115,green grass in the wind.,"['grass', 'wind']",OOD
2949,matted_0116,i want my hair to look like this!.,['hair'],OOD
2950,matted_0117,close - up of the texture of the fur.,"['up', 'texture', 'fur']",OOD
2951,matted_0118,"hair restoration surgery with grafts displayed from the left, viewing preoperative and postoperative photographs.","['hair', 'restoration', 'surgery', 'grafts', 'left', 'photographs']",OOD
2952,matted_0119,biological phylum on the grass.,"['phylum', 'grass']",OOD
2953,matted_0120,a close - up of a woman's hair.,"['close', 'up', 'woman', 'hair']",OOD
2954,matted_0121,snow falling on the grass.,"['snow', 'grass']",OOD
2955,matted_0122,a hole in the grass.,"['hole', 'grass']",OOD
2956,matted_0123,how to dye your hair like a pro.,"['hair', 'pro']",OOD
2957,matted_0124,close - up of the fur of a fox.,"['up', 'fur', 'fox']",OOD
2958,matted_0125,i want my hair to look like this!.,['hair'],OOD
2959,matted_0126,close - up of a wire fence.,"['up', 'wire', 'fence']",OOD
2960,matted_0127,this is what the fur looks like when it's wet.,['fur'],OOD
2961,matted_0128,close up of a sheep's woolen fur.,"['sheep', 'fur']",OOD
2962,matted_0129,how to care for a hay bale.,"['hay', 'bale']",OOD
2963,matted_0130,this is what my hair looked like before i dyed it.,['hair'],OOD
2964,matted_0131,"hair restoration surgery with grafts displayed from the left, viewing preoperative and postoperative photographs.","['hair', 'restoration', 'surgery', 'grafts', 'left', 'photographs']",OOD
2965,matted_0132,view from the top of the hill.,"['view', 'top', 'hill']",OOD
2966,matted_0133,close - up of a cat's face.,"['up', 'cat', 'face']",OOD
2967,matted_0134,"hair restoration surgery with grafts displayed from the left, viewing preoperative and postoperative photographs.","['hair', 'restoration', 'surgery', 'grafts', 'left', 'photographs']",OOD
2968,matted_0135,this is what my hair looks like when i'm done with it.,['hair'],OOD
2969,matted_0136,grass blowing in the wind.,"['grass', 'wind']",OOD
2970,matted_0137,"hair restoration surgery with grafts displayed from the left, viewing preoperative and postoperative photographs.","['hair', 'restoration', 'surgery', 'grafts', 'left', 'photographs']",OOD
2971,matted_0138,"the dog nanny, dog sitter.","['dog', 'nanny', 'dog', 'sitter']",OOD
2972,matted_0139,this faux fur coat is a must - have for fall!.,"['fur', 'coat', 'fall']",OOD
2973,matted_0140,"person, a stray cat, was rescued from a home on monday.","['person', 'cat', 'home']",OOD
2974,matted_0141,biological species is one of the rarest birds in the world.,"['species', 'birds', 'world']",OOD
2975,matted_0142,i want my hair to look like this!.,['hair'],OOD
2976,matted_0143,this dog looks like he's having a whale of a time!.,"['dog', 'whale', 'time']",OOD
2977,matted_0144,this is what the grass looks like after it's been mowed.,['grass'],OOD
2978,matted_0145,close up of a dog's fur.,"['dog', 'fur']",OOD
2979,matted_0146,i love the texture of this wool.,"['texture', 'wool']",OOD
2980,matted_0147,how to dye your hair like a pro.,"['hair', 'pro']",OOD
2981,matted_0148,close - up of a bison's fur.,"['up', 'bison', 'fur']",OOD
2982,matted_0149,biological species in the rain.,"['species', 'rain']",OOD
2983,matted_0150,the texture of the soil.,"['texture', 'soil']",OOD
2984,matted_0151,a tree fell on top of a road.,"['tree', 'top', 'road']",OOD
2985,matted_0152,close - up of a woolen scarf.,"['up', 'scarf']",OOD
2986,matted_0153,close - up of a golf ball on the green.,"['up', 'golf', 'ball', 'green']",OOD
2987,matted_0154,close - up of a pile of rice.,"['up', 'pile', 'rice']",OOD
2988,matted_0155,close up of a sheep's woolen fur.,"['sheep', 'fur']",OOD
2989,matted_0156,"a blog about crochet, colour and yarn.","['blog', 'colour', 'yarn']",OOD
2990,matted_0157,biological phylum and lichen on the grass.,"['phylum', 'grass']",OOD
2991,matted_0158,how to make a rug out of wrapping paper.,"['rug', 'paper']",OOD
2992,matted_0159,"hair restoration surgery using grafts displayed from the left, viewing preoperative and postoperative photographs.","['hair', 'restoration', 'surgery', 'grafts', 'left', 'photographs']",OOD
2993,matted_0160,how to make a wicker basket from rope.,"['wicker', 'basket', 'rope']",OOD
2994,matted_0161,i love the texture of this fur.,"['texture', 'fur']",OOD
2995,matted_0162,a view of the grass.,"['view', 'grass']",OOD
2996,matted_0163,this is what the grass looks like after it's been cut down.,['grass'],OOD
2997,matted_0164,this is what my hair looks like after it's been braided.,['hair'],OOD
2998,matted_0165,how to dye your hair like a pro.,"['hair', 'pro']",OOD
2999,matted_0166,the texture of the soil.,"['texture', 'soil']",OOD
3000,meshed_0015,close up of the netting.,['netting'],OOD
3001,meshed_0023,abstract background of a metal plate.,"['background', 'metal', 'plate']",OOD
3002,meshed_0024,close up of a tennis ball hitting the net.,"['tennis', 'ball', 'net']",OOD
3003,meshed_0025,close - up of a metal plate.,"['up', 'metal', 'plate']",OOD
3004,meshed_0026,the texture of the metal.,"['texture', 'metal']",OOD
3005,meshed_0027,seamless abstract grunge purple texture on white background.,"['texture', 'background']",OOD
3006,meshed_0031,wooden carving on the wall of a house.,"['carving', 'wall', 'house']",OOD
3007,meshed_0032,how to paint a metal fence.,"['metal', 'fence']",OOD
3008,meshed_0033,a close - up of the pattern.,"['close', 'up', 'pattern']",OOD
3009,meshed_0039,close up of a metal fence.,"['metal', 'fence']",OOD
3010,meshed_0042,baseball player hits a-run home run during the first inning of the team's baseball game against sports team.,"['baseball', 'player', 'run', 'home', 'run', 'inning', 'team', 'baseball', 'game', 'sports', 'team']",OOD
3011,meshed_0044,the texture of the metal.,"['texture', 'metal']",OOD
3012,meshed_0048,abstract background of a metal sheet with a rough stippled surface effect and basic bold font style isolated on a white background.,"['background', 'metal', 'sheet', 'surface', 'effect', 'font', 'style', 'background']",OOD
3013,meshed_0051,close - up of a metal lattice.,"['up', 'metal', 'lattice']",OOD
3014,meshed_0053,"abstract background laser light multicolored for design, the pattern on the wall.","['laser', 'light', 'design', 'pattern', 'wall']",OOD
3015,meshed_0054,metal bars stacked on top of each other.,"['metal', 'bars', 'top']",OOD
3016,meshed_0055,"abstract geometric pattern with stripes, lines.","['pattern', 'stripes', 'lines']",OOD
3017,meshed_0056,"dark blue background with checkered pattern, closeup.","['background', 'pattern', 'closeup']",OOD
3018,meshed_0058,a close - up of the texture of a metal plate.,"['close', 'up', 'texture', 'metal', 'plate']",OOD
3019,meshed_0065,the texture of the metal mesh.,"['texture', 'metal', 'mesh']",OOD
3020,meshed_0071,close up of a woman's skin.,"['woman', 'skin']",OOD
3021,meshed_0072,how to make a quilt out of felt.,['quilt'],OOD
